state,tmc,avg_speedlimit
nj,120P04626,55
nj,120P04627,62.571
nj,120P04628,65
nj,120P04629,65
nj,120P04630,65
nj,120P04631,65
nj,120P04632,65
nj,120P04633,65
nj,120P04634,65
nj,120P04635,65
nj,120P04636,65
nj,120P04637,65
nj,120P04638,65
nj,120P04639,65
nj,120P04640,65
nj,120P04641,65
nj,120P04642,65
nj,120P04643,65
nj,120P04644,61.656
nj,120P04645,55
nj,120P04646,55
nj,120P04647,49.672
nj,120P04648,45
nj,120P04649,45.625
nj,120P04650,55
nj,120P04651,55
nj,120P04652,55
nj,120P04653,55
nj,120P04654,55
nj,120P04655,55
nj,120P04656,55
nj,120P04657,55
nj,120P04658,55
nj,120P04659,55
nj,120P04660,55
nj,120P04661,55
nj,120P04662,55
nj,120P04663,55
nj,120P04664,55
nj,120P04665,55
nj,120P04666,55
nj,120P04667,55
nj,120P04668,55
nj,120P04669,55
nj,120P04670,55
nj,120P04671,55
nj,120P04672,55
nj,120P04673,55
nj,120P04674,55
nj,120P04675,55
nj,120P04676,55
nj,120P04677,55
nj,120P04678,55
nj,120P04679,50.608
nj,120P04680,15
nj,120P04681,55
nj,120P04682,55
nj,120P04683,55
nj,120P04684,55
nj,120P04685,55
nj,120P04686,55
nj,120P04687,55
nj,120P04688,55
nj,120P04689,55
nj,120P04690,55
nj,120P04691,55
nj,120P04692,55
nj,120P04693,60.516
nj,120P04694,65
nj,120P04695,65
nj,120P04696,61.797
nj,120P04697,65
nj,120P04698,65
nj,120P04699,65
nj,120P04700,65
nj,120P04701,65
nj,120P04702,65
nj,120P04703,65
nj,120P04704,65
nj,120P04705,65
nj,120P04706,65
nj,120P04707,65
nj,120P04708,65
nj,120P04709,61.668
nj,120P04710,55
nj,120P04711,55
nj,120P04712,55
nj,120P04713,55
nj,120P04714,55
nj,120P04715,55
nj,120P04716,55
nj,120P04717,55
nj,120P04718,55
nj,120P04719,55
nj,120P04720,55
nj,120P04721,55
nj,120P04722,55
nj,120P04723,55
nj,120P04724,55
nj,120P04725,55
nj,120P04726,55
nj,120P04727,55
nj,120P04728,55
nj,120P04729,55
nj,120P04730,55
nj,120P04731,55
nj,120P04732,55
nj,120P04733,55
nj,120P04734,55
nj,120P04735,55
nj,120P04736,55
nj,120P04737,55
nj,120P04738,55
nj,120P04739,55
nj,120P04740,55
nj,120P04766,35
nj,120P04767,35
nj,120P04768,35
nj,120P04769,42.649
nj,120P04770,50
nj,120P04771,50
nj,120P04772,38.97
nj,120P04773,30
nj,120P04774,50
nj,120P04775,50
nj,120P04776,50
nj,120P04777,50
nj,120P04778,50
nj,120P04779,50
nj,120P04780,48.454
nj,120P04781,47.543
nj,120P04782,45
nj,120P04783,55
nj,120P04784,55
nj,120P04785,55
nj,120P04786,45
nj,120P04787,45
nj,120P04788,45
nj,120P04789,55
nj,120P04790,55
nj,120P04791,55
nj,120P04792,55
nj,120P04793,55
nj,120P04955,50
nj,120P04956,50
nj,120P04957,50
nj,120P04958,50
nj,120P04959,50
nj,120P04960,50
nj,120P04961,50
nj,120P04962,50
nj,120P04963,50
nj,120P04964,50
nj,120P04965,50
nj,120P04966,45
nj,120P04967,45
nj,120P04968,43.747
nj,120P04969,25
nj,120P04970,25
nj,120P04971,55
nj,120P04972,55
nj,120P04973,55
nj,120P04974,55
nj,120P04975,38.442
nj,120P04976,55
nj,120P05399,50
nj,120P05400,50
nj,120P05401,55
nj,120P05402,55
nj,120P05403,50
nj,120P05404,50
nj,120P05417,65
nj,120P05418,65
nj,120P05419,65
nj,120P05420,65
nj,120P05421,65
nj,120P05422,45
nj,120P05423,45
nj,120P05424,45
nj,120P05426,45
nj,120P05427,45
nj,120P05436,35
nj,120P05437,35
nj,120P05897,55
nj,120P05898,55
nj,120P05899,55
nj,120P05900,55
nj,120P05901,55
nj,120P05902,63.642
nj,120P05903,65
nj,120P05904,65
nj,120P05905,65
nj,120P05906,65
nj,120P05907,65
nj,120P05908,65
nj,120P05909,65
nj,120P05910,65
nj,120P05911,65
nj,120P05912,65
nj,120P06005,39.57
nj,120P06006,47.585
nj,120P06007,46.21
nj,120P06008,45
nj,120P06009,45
nj,120P06010,39.561
nj,120P06011,35
nj,120P06012,48.648
nj,120P06013,50
nj,120P06014,45
nj,120P06015,44.517
nj,120P06016,40
nj,120P06017,45
nj,120P06018,42.969
nj,120P06019,40
nj,120P06020,38.308
nj,120P06021,37.635
nj,120P06022,40
nj,120P06023,40
nj,120P06024,40
nj,120P06025,40
nj,120P06026,40
nj,120P06027,40
nj,120P06028,40
nj,120P06029,41.802
nj,120P06030,45
nj,120P06031,47.52
nj,120P06032,50
nj,120P06033,50
nj,120P06034,50
nj,120P06035,50
nj,120P06036,50
nj,120P06037,50
nj,120P06038,50
nj,120P06039,50
nj,120P06040,46.754
nj,120P06041,50
nj,120P06042,50
nj,120P06043,50
nj,120P06044,50
nj,120P06045,50
nj,120P06046,50
nj,120P06047,50
nj,120P06048,50
nj,120P06049,50
nj,120P06050,50
nj,120P06051,50
nj,120P06052,45.04
nj,120P06053,35
nj,120P06054,35
nj,120P06055,35
nj,120P06056,35.285
nj,120P06057,45
nj,120P06058,50
nj,120P06059,47.73
nj,120P06060,43.375
nj,120P06061,46.765
nj,120P06062,50
nj,120P06063,50
nj,120P06064,50
nj,120P06065,47.985
nj,120P06066,45
nj,120P06067,45
nj,120P06068,45.141
nj,120P06069,40.603
nj,120P06070,40
nj,120P06071,40
nj,120P06072,40
nj,120P06073,40
nj,120P06074,40
nj,120P06075,47.957
nj,120P06076,45
nj,120P06077,33.958
nj,120P06078,45
nj,120P06079,50.298
nj,120P06080,50
nj,120P06081,50
nj,120P06082,50
nj,120P06083,50
nj,120P06084,50
nj,120P06085,50
nj,120P06086,50
nj,120P06087,50
nj,120P06088,50
nj,120P06089,43.668
nj,120P06090,35
nj,120P06091,37.661
nj,120P06092,40
nj,120P06093,34.114
nj,120P06094,35
nj,120P06095,35
nj,120P06096,39.765
nj,120P06097,48.844
nj,120P06098,50
nj,120P06099,50
nj,120P06100,50
nj,120P06101,50
nj,120P06102,50
nj,120P06103,50
nj,120P06104,50
nj,120P06105,50
nj,120P06106,50
nj,120P06107,50
nj,120P06108,50
nj,120P06109,50
nj,120P06110,50
nj,120P06111,50
nj,120P06112,50
nj,120P06113,50
nj,120P06114,50
nj,120P06115,50.669
nj,120P06116,55
nj,120P06117,55
nj,120P06118,55
nj,120P06119,55
nj,120P06120,55
nj,120P06121,55
nj,120P06122,55
nj,120P06123,55
nj,120P06124,55
nj,120P06125,55
nj,120P06126,55
nj,120P06127,55
nj,120P06128,55
nj,120P06129,55
nj,120P06130,55
nj,120P06142,55
nj,120P06143,55
nj,120P06144,52.565
nj,120P06145,50
nj,120P06176,65
nj,120P06177,65
nj,120P06178,65
nj,120P06179,65
nj,120P06180,65
nj,120P06181,64.706
nj,120P06182,55
nj,120P06183,55
nj,120P06184,53.137
nj,120P06185,50
nj,120P06186,50
nj,120P06187,50
nj,120P06833,34.421
nj,120P06834,25
nj,120P06835,33.13
nj,120P06836,35
nj,120P07087,45
nj,120P07088,45
nj,120P07089,45
nj,120P07090,45
nj,120P07253,52.025
nj,120P07254,42.438
nj,120P07387,46.537
nj,120P07388,45
nj,120P07389,40
nj,120P07390,42.993
nj,120P07391,40.742
nj,120P07392,45
nj,120P07393,45
nj,120P07394,45
nj,120P07395,44.38
nj,120P07396,40
nj,120P07397,35
nj,120P07398,35
nj,120P07399,35
nj,120P07404,40
nj,120P07405,40
nj,120P07406,40
nj,120P07407,55
nj,120P07408,55
nj,120P07409,55
nj,120P07410,55
nj,120P07411,55
nj,120P07412,55
nj,120P07413,55
nj,120P07414,55
nj,120P07415,45
nj,120P07416,48.4
nj,120P07417,55
nj,120P07418,55
nj,120P07419,55
nj,120P07420,50.402
nj,120P07421,50
nj,120P07422,50
nj,120P07423,50
nj,120P07424,50
nj,120P07425,50
nj,120P07426,50
nj,120P07427,50
nj,120P07428,48.284
nj,120P07429,45
nj,120P07430,45
nj,120P07431,45
nj,120P07432,45
nj,120P07433,45
nj,120P07434,45
nj,120P07435,45
nj,120P07436,45
nj,120P07437,45
nj,120P07438,45
nj,120P07439,45
nj,120P07440,45
nj,120P07442,55
nj,120P07443,55
nj,120P07444,55
nj,120P07445,50
nj,120P07446,50
nj,120P07447,50
nj,120P07448,50
nj,120P07449,49.617
nj,120P07450,35
nj,120P07451,35
nj,120P07452,35
nj,120P07453,35
nj,120P07454,35
nj,120P07455,35
nj,120P07456,35
nj,120P07457,35
nj,120P07458,42.386
nj,120P07459,55
nj,120P07460,51.209
nj,120P07461,50
nj,120P07462,50
nj,120P07463,50
nj,120P07464,50
nj,120P07465,45
nj,120P07466,48.424
nj,120P07467,38.876
nj,120P07468,40
nj,120P07469,40
nj,120P07470,45
nj,120P07471,45
nj,120P07472,45
nj,120P07473,45
nj,120P07474,45
nj,120P07475,45
nj,120P07476,45
nj,120P07477,45
nj,120P07478,43.427
nj,120P07479,45.392
nj,120P07480,55
nj,120P07481,55
nj,120P07482,55
nj,120P07483,55
nj,120P07484,55
nj,120P07485,54.654
nj,120P07486,49.802
nj,120P07487,45
nj,120P07488,45
nj,120P07489,45
nj,120P07490,45
nj,120P07491,42.312
nj,120P07492,40
nj,120P07493,42.83
nj,120P07494,49.014
nj,120P07495,47.622
nj,120P07496,43.632
nj,120P07497,42.99
nj,120P07498,43.914
nj,120P07499,55
nj,120P07500,52.61
nj,120P07501,46.601
nj,120P07502,39.442
nj,120P07503,35
nj,120P07504,45
nj,120P07505,52.352
nj,120P07506,49.543
nj,120P07507,42.069
nj,120P07508,50
nj,120P07509,50
nj,120P07510,50
nj,120P07511,48.192
nj,120P07512,48.768
nj,120P07513,47.726
nj,120P07514,45
nj,120P07515,46.359
nj,120P07516,50
nj,120P07517,50
nj,120P07518,50
nj,120P07519,59
nj,120P07520,50
nj,120P07521,55
nj,120P07522,54.817
nj,120P07523,45
nj,120P07524,45
nj,120P07525,55
nj,120P07526,55
nj,120P07527,55
nj,120P07528,55
nj,120P07529,55
nj,120P07530,55
nj,120P07531,55
nj,120P07532,55
nj,120P07533,55
nj,120P07534,46.834
nj,120P07535,55
nj,120P07536,49.961
nj,120P07537,44.597
nj,120P07538,55
nj,120P07539,55
nj,120P07540,55
nj,120P07541,50
nj,120P07542,50
nj,120P07543,50
nj,120P07544,50
nj,120P07545,50
nj,120P07546,50
nj,120P07547,50
nj,120P07548,50
nj,120P07549,50
nj,120P07550,50
nj,120P07551,50
nj,120P07552,52.641
nj,120P07553,55
nj,120P07554,55
nj,120P07555,54.108
nj,120P07556,50
nj,120P07557,50
nj,120P07558,45.482
nj,120P07559,50
nj,120P07560,25
nj,120P07561,25
nj,120P07562,25
nj,120P07563,25
nj,120P07564,25
nj,120P07565,25
nj,120P07567,25
nj,120P07568,25
nj,120P07569,25
nj,120P07570,25
nj,120P07571,55
nj,120P07572,55
nj,120P07573,55
nj,120P07574,55
nj,120P07575,55
nj,120P07576,55
nj,120P07577,55
nj,120P07578,55
nj,120P07579,55
nj,120P07580,55
nj,120P07581,54.344
nj,120P07582,50
nj,120P07583,54.647
nj,120P07584,51.842
nj,120P07585,50
nj,120P07586,50
nj,120P07587,50
nj,120P07588,50
nj,120P07589,50
nj,120P07590,50
nj,120P07591,50
nj,120P07592,50
nj,120P07593,50
nj,120P07594,50
nj,120P07595,50
nj,120P07596,44.191
nj,120P07597,50
nj,120P07598,50
nj,120P07599,50
nj,120P07600,50
nj,120P07601,50
nj,120P07602,50
nj,120P07603,45
nj,120P07604,45
nj,120P07605,45
nj,120P07606,41.083
nj,120P07607,40
nj,120P07608,40
nj,120P07609,40
nj,120P07610,36.11
nj,120P07611,40
nj,120P07612,49.217
nj,120P07613,50
nj,120P07614,50
nj,120P07615,50
nj,120P07616,55
nj,120P07617,45
nj,120P07618,47.296
nj,120P07619,50
nj,120P07620,50
nj,120P07621,48.692
nj,120P07622,53.28
nj,120P07623,55
nj,120P07624,55
nj,120P07625,55
nj,120P07626,55
nj,120P07627,55
nj,120P07628,55
nj,120P07629,55
nj,120P07630,55
nj,120P07631,55
nj,120P07632,54.186
nj,120P07633,50
nj,120P07634,50
nj,120P07635,50
nj,120P07636,50
nj,120P07637,50
nj,120P07638,50
nj,120P07639,50
nj,120P07640,50
nj,120P07641,50
nj,120P07642,50
nj,120P07643,50
nj,120P07644,50
nj,120P07645,50
nj,120P07646,50
nj,120P07647,45
nj,120P07648,45
nj,120P07649,45
nj,120P07650,42.154
nj,120P07651,37.737
nj,120P07652,45
nj,120P07653,40
nj,120P07654,40
nj,120P07655,40
nj,120P07656,40
nj,120P07657,48.474
nj,120P07658,50
nj,120P07659,50
nj,120P07660,50
nj,120P07661,50
nj,120P07662,50
nj,120P07663,50
nj,120P07664,38.896
nj,120P07665,40.868
nj,120P07666,40
nj,120P07667,40
nj,120P07668,40
nj,120P07678,35
nj,120P07679,50
nj,120P07680,50
nj,120P07775,54.56
nj,120P07776,55
nj,120P07777,55
nj,120P07778,55
nj,120P07779,55
nj,120P07780,55
nj,120P07781,55
nj,120P07805,55
nj,120P07806,55
nj,120P07807,50.505
nj,120P07817,50
nj,120P07818,50
nj,120P07819,50
nj,120P07820,42.554
nj,120P07821,40
nj,120P07822,30
nj,120P07823,42.252
nj,120P07824,40.886
nj,120P07826,43.562
nj,120P07827,45
nj,120P07828,42.96
nj,120P07829,31.048
nj,120P07830,31.102
nj,120P07831,40
nj,120P07832,41.49
nj,120P07833,40.127
nj,120P07834,40.974
nj,120P07835,33.361
nj,120P07836,40
nj,120P07837,31.934
nj,120P07838,35
nj,120P07839,39.008
nj,120P07840,40
nj,120P07842,43.788
nj,120P07844,55
nj,120P07845,55
nj,120P07846,41.244
nj,120P07847,40
nj,120P07848,40
nj,120P07849,44.579
nj,120P07850,40
nj,120P07851,37.323
nj,120P07852,35
nj,120P07853,38.961
nj,120P07854,40
nj,120P07855,44.581
nj,120P07856,31.897
nj,120P07857,30.716
nj,120P07858,33.473
nj,120P10269,56.752
nj,120P10270,55
nj,120P10271,55
nj,120P10272,55
nj,120P10273,55
nj,120P10274,55
nj,120P10275,55
nj,120P10287,50
nj,120P10288,50
nj,120P10289,50
nj,120P10290,50
nj,120P10291,50
nj,120P10292,50
nj,120P10293,50
nj,120P10294,50
nj,120P10295,50
nj,120P10296,50
nj,120P10297,50
nj,120P10298,50
nj,120P10299,50
nj,120P10300,50
nj,120P10301,50
nj,120P10302,50
nj,120P10303,50
nj,120P10304,50
nj,120P10305,50
nj,120P10306,43.412
nj,120P10307,40
nj,120P10308,40
nj,120P10309,45
nj,120P10310,45
nj,120P10311,45
nj,120P10312,45
nj,120P10313,45
nj,120P10315,45
nj,120P10316,45
nj,120P10317,40.934
nj,120P10318,38.242
nj,120P10320,40
nj,120P10321,40
nj,120P10322,40
nj,120P10372,46.19
nj,120P10373,50
nj,120P10374,47.047
nj,120P10375,42.186
nj,120P10376,41.336
nj,120P10377,40
nj,120P10378,38.086
nj,120P10379,26.77
nj,120P10380,30
nj,120P10381,40
nj,120P10382,40
nj,120P10383,40
nj,120P10384,34.131
nj,120P10385,30
nj,120P10386,32.594
nj,120P10387,41.028
nj,120P10388,35
nj,120P10389,35
nj,120P10390,35
nj,120P10391,32.116
nj,120P10392,30
nj,120P10393,25
nj,120P10394,25
nj,120P10395,47.627
nj,120P10396,50
nj,120P10397,50
nj,120P10398,50
nj,120P10399,50
nj,120P10400,50
nj,120P10401,50
nj,120P10402,50
nj,120P10403,50
nj,120P10404,50
nj,120P10405,50
nj,120P10406,50
nj,120P10407,44.895
nj,120P10408,46.388
nj,120P10409,50
nj,120P10410,50
nj,120P10411,41.765
nj,120P10412,46.39
nj,120P10413,33.233
nj,120P10414,42.686
nj,120P10415,42.88
nj,120P10416,36.868
nj,120P10417,40
nj,120P10418,40
nj,120P10419,38.896
nj,120P10420,35
nj,120P10421,55
nj,120P10422,54.374
nj,120P10423,55
nj,120P10424,56.189
nj,120P10425,55
nj,120P10426,55
nj,120P10427,54.768
nj,120P10428,50
nj,120P10429,50
nj,120P10430,46.82
nj,120P10446,35
nj,120P10447,46.668
nj,120P10448,30
nj,120P10449,33.052
nj,120P10450,34.637
nj,120P10451,27.87
nj,120P10452,32.415
nj,120P10453,35
nj,120P10455,30
nj,120P10456,30
nj,120P10457,33.056
nj,120P10458,38.758
nj,120P10459,40
nj,120P10460,40
nj,120P10461,40
nj,120P10462,40
nj,120P10463,40
nj,120P10464,42.565
nj,120P10488,34.859
nj,120P10489,33.857
nj,120P10490,25
nj,120P10491,45
nj,120P10493,49.588
nj,120P10494,50
nj,120P10495,50
nj,120P10498,45
nj,120P10499,31.931
nj,120P10500,37.924
nj,120P10501,35
nj,120P10502,35
nj,120P10503,35
nj,120P10504,55
nj,120P10505,55
nj,120P10506,54.399
nj,120P10511,33.153
nj,120P10512,40
nj,120P10513,40
nj,120P10514,39.728
nj,120P10515,35
nj,120P10516,35
nj,120P10517,35
nj,120P10518,35
nj,120P10519,35
nj,120P10520,31.692
nj,120P10521,43.654
nj,120P10522,36.22
nj,120P10523,35
nj,120P10525,45
nj,120P10526,43.158
nj,120P10527,46.245
nj,120P10538,36.158
nj,120P10539,35.283
nj,120P10550,30
nj,120P10551,29.418
nj,120P10669,30.996
nj,120P10673,44.662
nj,120P10674,50
nj,120P10675,50
nj,120P10676,50
nj,120P10677,55
nj,120P10678,57.532
nj,120P10687,45
nj,120P10688,40.708
nj,120P10689,30
nj,120P10725,35
nj,120P10726,33.415
nj,120P10727,25
nj,120P10728,30.943
nj,120P10729,35
nj,120P10730,35
nj,120P10731,48.93
nj,120P10732,50
nj,120P10733,49.256
nj,120P10734,47.099
nj,120P10735,50
nj,120P10736,40
nj,120P10737,47.644
nj,120P10738,30
nj,120P10739,50
nj,120P10740,50
nj,120P10741,50
nj,120P10742,40.527
nj,120P10743,44.699
nj,120P10744,45
nj,120P10745,52.813
nj,120P10747,53.611
nj,120P10748,50
nj,120P10749,50
nj,120P10750,50
nj,120P10751,50
nj,120P10752,50
nj,120P10754,40
nj,120P10755,45.336
nj,120P10760,28.639
nj,120P10761,30
nj,120P10762,45
nj,120P10763,36.428
nj,120P10764,36.815
nj,120P10765,34.499
nj,120P10766,35
nj,120P10767,47.463
nj,120P10768,51.053
nj,120P10769,45.359
nj,120P10770,40
nj,120P10771,36.038
nj,120P10772,35
nj,120P10773,35
nj,120P10774,41.408
nj,120P10775,50
nj,120P10776,50
nj,120P10777,50
nj,120P10778,46.248
nj,120P10779,40
nj,120P10780,40
nj,120P10781,33.027
nj,120P10823,35
nj,120P10824,34.205
nj,120P10825,25
nj,120P10826,25
nj,120P10827,50
nj,120P10828,50
nj,120P10829,52.865
nj,120P10830,55
nj,120P10831,53.228
nj,120P10832,50.833
nj,120P10833,55
nj,120P10834,55
nj,120P10835,55
nj,120P10836,54.006
nj,120P10837,40
nj,120P10838,33.192
nj,120P10839,30
nj,120P10840,45
nj,120P10841,44.142
nj,120P10842,38.898
nj,120P10843,25
nj,120P10856,40
nj,120P10857,34.152
nj,120P10858,35
nj,120P10859,35
nj,120P10861,40
nj,120P10862,44.747
nj,120P10863,40.43
nj,120P10864,25
nj,120P10912,36.165
nj,120P10913,25
nj,120P10914,35
nj,120P10915,38.252
nj,120P10916,29.572
nj,120P10933,40
nj,120P10934,30
nj,120P10935,45
nj,120P10936,44.488
nj,120P10937,50
nj,120P10938,35
nj,120P10939,40
nj,120P10940,40
nj,120P10941,40
nj,120P10943,53.451
nj,120P10944,47.963
nj,120P10947,50
nj,120P10950,50
nj,120P10953,45
nj,120P10954,38.051
nj,120P10961,35
nj,120P10962,33.238
nj,120P10963,34.331
nj,120P10964,35
nj,120P10965,25
nj,120P10966,25
nj,120P10967,30.285
nj,120P10968,34.189
nj,120P10969,28.545
nj,120P10970,32.768
nj,120P10971,35
nj,120P10972,40.903
nj,120P10973,40
nj,120P10985,40
nj,120P11005,40.564
nj,120P11006,33.488
nj,120P11013,50
nj,120P11014,50
nj,120P11015,50
nj,120P11016,50
nj,120P11017,49.837
nj,120P11018,38.413
nj,120P11019,38.017
nj,120P11020,35
nj,120P11021,43.219
nj,120P11029,50
nj,120P11030,50
nj,120P11031,50
nj,120P11032,46.924
nj,120P11033,50
nj,120P11034,50
nj,120P11045,30
nj,120P11076,35
nj,120P11080,30.578
nj,120P11081,34.619
nj,120P11321,44.942
nj,120P11322,40.829
nj,120P11323,50
nj,120P11324,50
nj,120P11325,50
nj,120P11326,41.748
nj,120P11327,40
nj,120P11328,55
nj,120P11329,35
nj,120P11335,30
nj,120P11347,55
nj,120P11348,48.693
nj,120P11349,41.567
nj,120P11350,50
nj,120P11351,45.318
nj,120P11352,50
nj,120P11353,38.486
nj,120P11354,50
nj,120P11355,43.007
nj,120P11356,43.164
nj,120P11416,45.044
nj,120P11417,43.695
nj,120P11419,38.795
nj,120P11420,35
nj,120P11421,45
nj,120P11423,35
nj,120P11425,35
nj,120P11426,25
nj,120P11427,33.691
nj,120P11428,39.004
nj,120P11429,45
nj,120P11430,50
nj,120P11431,48.266
nj,120P11432,50
nj,120P11433,46.35
nj,120P11434,49.159
nj,120P11435,41.515
nj,120P11437,30
nj,120P11754,45
nj,120P11755,52.017
nj,120P13093,30
nj,120P13094,34.516
nj,120P13095,40
nj,120P13096,32.99
nj,120P13155,37.204
nj,120P13156,35.649
nj,120P13157,31.782
nj,120P13165,38.662
nj,120P13166,30
nj,120P13176,30
nj,120P13177,25
nj,120P13178,42.974
nj,120P13179,50
nj,120P13180,47.435
nj,120P13181,42.288
nj,120P13182,33.705
nj,120P13183,50
nj,120P13184,50
nj,120P13185,45
nj,120P13186,49.123
nj,120P13187,50
nj,120P13188,54.714
nj,120P13189,55
nj,120P13190,55
nj,120P13191,53.451
nj,120P13192,47.963
nj,120P13193,55
nj,120P13194,55
nj,120P13195,55
nj,120P13196,55
nj,120P13197,55
nj,120P13198,55
nj,120P13199,55
nj,120P13200,55
nj,120P13201,44.215
nj,120P13202,45.438
nj,120P13203,44.924
nj,120P13204,46.879
nj,120P13205,45
nj,120P13206,45
nj,120P13216,32.662
nj,120P13217,25
nj,120P13218,45
nj,120P13219,37.621
nj,120P13245,50
nj,120P13246,35
nj,120P13247,35
nj,120P13248,35
nj,120P13249,42.276
nj,120P13250,40
nj,120P13251,47.743
nj,120P13252,42.976
nj,120P13253,48.694
nj,120P13255,41.153
nj,120P13256,44.085
nj,120P13257,43.822
nj,120P13260,43.008
nj,120P13261,32.859
nj,120P13262,30
nj,120P13263,30
nj,120P13264,29.739
nj,120P13265,50
nj,120P13266,49.508
nj,120P13267,25
nj,120P13273,44.518
nj,120P13274,47.287
nj,120P13275,40.424
nj,120P13276,41.34
nj,120P13277,45
nj,120P13278,43.685
nj,120P13279,45
nj,120P13280,45
nj,120P13281,38.067
nj,120P13282,35
nj,120P13283,35
nj,120P13284,50
nj,120P13406,35.556
nj,120P13407,50
nj,120P13628,25
nj,120P13629,40
nj,120P13630,50
nj,120P13631,50
nj,120P13632,50
nj,120P13633,50
nj,120P13634,50
nj,120P13642,55
nj,120P13643,55
nj,120P13650,40
nj,120P13651,38.282
nj,120P13653,25.842
nj,120P13654,
nj,120P13655,
nj,120P13668,40
nj,120P13669,40
nj,120P13670,40
nj,120P13671,40
nj,120P13672,42.48
nj,120P13688,55
nj,120P13689,55
nj,120P13690,55
nj,120P13691,55
nj,120P13692,55
nj,120P13693,55
nj,120P13694,55
nj,120P13695,55
nj,120P13696,54.322
nj,120P13697,47.39
nj,120P13698,43.728
nj,120P13701,40
nj,120P13702,40
nj,120P13703,40
nj,120P13704,55
nj,120P13705,55
nj,120P13706,55
nj,120P13707,55
nj,120P13708,55
nj,120P13710,42.392
nj,120P13711,45
nj,120P13767,55
nj,120P13768,45
nj,120P13769,45
nj,120P13770,40
nj,120P13828,36.258
nj,120P13829,49.152
nj,120P13830,50
nj,120P13853,35.756
nj,120P13854,36.988
nj,120P13855,40
nj,120P13856,37.429
nj,120P13857,37.54
nj,120P13858,55
nj,120P13862,44.466
nj,120P13863,36.102
nj,120P13864,43.18
nj,120P13865,40.424
nj,120P13866,35
nj,120P13867,45.862
nj,120P13868,43.399
nj,120P13869,40
nj,120P13870,40
nj,120P13874,41.984
nj,120P13875,39.746
nj,120P13876,38.708
nj,120P13877,45
nj,120P13883,43.447
nj,120P13884,25
nj,120P13885,29.616
nj,120P13886,45
nj,120P13887,37.16
nj,120P13888,48.979
nj,120P13889,50
nj,120P13920,45
nj,120P13921,42.756
nj,120P13922,50
nj,120P13923,45.255
nj,120P13924,40
nj,120P13925,40
nj,120P13926,45.339
nj,120P13927,50
nj,120P13928,55
nj,120P13929,55
nj,120P13930,55
nj,120P13958,48.324
nj,120P13959,44.23
nj,120P13960,47.97
nj,120P13961,37.829
nj,120P13962,27.011
nj,120P13963,43.33
nj,120P13964,49.311
nj,120P13965,47.427
nj,120P13966,50
nj,120P13967,36.194
nj,120P13968,35
nj,120P13969,54.406
nj,120P13970,54.566
nj,120P13971,54.826
nj,120P13972,45
nj,120P14002,35
nj,120P14003,35
nj,120P14004,35
nj,120P14005,37.988
nj,120P14006,40
nj,120P14007,40
nj,120P14008,40
nj,120P14009,35
nj,120P14010,38.555
nj,120P14011,40
nj,120P14012,44.868
nj,120P14013,44.591
nj,120P14014,34.015
nj,120P14015,33.025
nj,120P14016,34.552
nj,120P14017,40
nj,120P14018,40
nj,120P14019,40
nj,120P14040,55
nj,120P14041,55
nj,120P14042,55
nj,120P14068,30.807
nj,120P14069,34.235
nj,120P14070,35
nj,120P14071,35
nj,120P14072,35
nj,120P14073,47.701
nj,120P14074,50
nj,120P14075,42.342
nj,120P14076,37.703
nj,120P14077,45
nj,120P14084,32.279
nj,120P14085,25
nj,120P14086,35
nj,120P14087,45
nj,120P14098,21.881
nj,120P14099,25
nj,120P14100,25
nj,120P14101,45
nj,120P14102,45
nj,120P14103,38.356
nj,120P14104,35
nj,120P14105,35
nj,120P14106,40
nj,120P14107,40
nj,120P14141,37.514
nj,120P14193,35
nj,120P14205,33.822
nj,120P14206,35
nj,120P14207,35
nj,120P14208,35.344
nj,120P14209,40
nj,120P14210,40
nj,120P14214,35
nj,120P14215,35
nj,120P14216,25.752
nj,120P14217,25
nj,120P14218,25
nj,120P14219,25
nj,120P14220,30
nj,120P14221,30
nj,120P14222,35
nj,120P14223,35
nj,120P14224,35
nj,120P14225,28.086
nj,120P14226,25
nj,120P14227,31.841
nj,120P14228,38.265
nj,120P14229,40
nj,120P14230,34.357
nj,120P14231,40
nj,120P14232,32.787
nj,120P14233,38.206
nj,120P14234,35
nj,120P14236,35
nj,120P14237,25.858
nj,120P14238,25
nj,120P14239,25
nj,120P14240,25
nj,120P14241,25
nj,120P14242,35
nj,120P14243,35
nj,120P14244,36.499
nj,120P14245,40
nj,120P14250,25
nj,120P14251,27.215
nj,120P14252,38.029
nj,120P14253,40
nj,120P14254,39.482
nj,120P14255,38.278
nj,120P14256,40
nj,120P14257,38.55
nj,120P14258,35
nj,120P14259,35
nj,120P14273,25
nj,120P14274,25
nj,120P14275,25
nj,120P14276,35.703
nj,120P14277,40
nj,120P14278,40
nj,120P14305,34.621
nj,120P14306,45.82
nj,120P14307,50
nj,120P14317,25
nj,120P14318,42.044
nj,120P14319,44.682
nj,120P14320,37.408
nj,120P14321,43.072
nj,120P14324,42.63
nj,120P14325,45
nj,120P14326,45
nj,120P14351,35
nj,120P14352,35
nj,120P14395,35
nj,120P14400,25
nj,120P14401,25
nj,120P14402,25
nj,120P14403,28.642
nj,120P14404,35
nj,120P14405,35
nj,120P14406,31.462
nj,120P14407,34.142
nj,120P14408,28.027
nj,120P14409,25
nj,120P14410,26.493
nj,120P14411,35.461
